"Date","count","run","byDay","year","doy","prop","cumul_prop","pred","tempF","tempC","incubDays","EmergDate"
2019-07-27,33,"winter",118,"2019",208,0.0239130434782609,0.931159420289855,0.911475687515316,51.25,10.6944444444444,87.2358340932524,205
2020-07-27,2,"winter",118,"2020",209,0.00140449438202247,0.917134831460674,0.878809389511141,53.0083333333333,11.6712962962963,78.4293339053033,196
2021-07-27,3,"winter",118,"2021",208,0.0014903129657228,0.941381023348236,0.920828524819823,53.9,12.1666666666667,74.4613072284612,192
2022-07-27,19,"winter",118,"2022",208,0.0185909980430528,0.912915851272016,0.912503437739008,52.1208333333333,11.1782407407407,82.6998743940747,201
2023-07-27,0,"winter",118,"2023",208,0,0.978181818181818,0.939228430324393,50.3833333333333,10.212962962963,92.1280607084973,210
2003-07-28,0,"winter",119,"2003",209,0,0.912191749250979,0.925076726083667,51.6479166666667,10.9155092592593,85.1183591811379,204
2004-07-28,0,"winter",119,"2004",210,0,0.932343234323432,0.915353938194583,52.3791666666667,11.3217592592593,81.4217577810145,200
2005-07-28,29,"winter",119,"2005",209,0.00402442409103525,0.918817651956703,0.917494511778924,51.2541666666667,10.6967592592593,87.2132568725015,206
2006-07-28,30,"winter",119,"2006",209,0.00450112528132033,0.964141035258815,0.950048360266176,51.3916666666667,10.7731481481481,86.4730639397917,205
2007-07-28,6,"winter",119,"2007",209,0.00379506641366224,0.94876660341556,0.934655682689495,52.0541666666667,11.1412037037037,83.0345620196429,202
2008-07-28,3,"winter",119,"2008",210,0.0024174053182917,0.986301369863014,0.961657913727699,53.6583333333333,12.0324074074074,75.5066803048518,195
2009-07-28,0,"winter",119,"2009",209,0,0.982593037214886,0.959186291354748,52.7833333333333,11.5462962962963,79.4803703442529,198
2010-07-28,9,"winter",119,"2010",209,0.0126939351198872,0.966149506346968,0.962644778325591,51.35,10.75,86.6963735894437,206
2011-07-28,1,"winter",119,"2011",209,0.00272479564032698,0.863760217983651,0.87269389604168,50.4541666666667,10.2523148148148,91.7130690907509,211
2012-07-28,29,"winter",119,"2012",210,0.0436746987951807,0.948795180722892,0.876086365218751,51.6208333333333,10.900462962963,85.2600397527395,204
2013-07-28,71,"winter",119,"2013",209,0.0419621749408983,0.927304964539007,0.869145070809661,53.6416666666667,12.0231481481481,75.5795793673183,195
2014-07-28,0,"winter",119,"2014",209,0,0.951713395638629,0.925642781756417,54.1625,12.3125,73.3500570777392,192
2015-07-28,3,"winter",119,"2015",209,0.00518134715025907,0.939550949913644,0.931017274494847,55.2625,12.9236111111111,68.9519839055824,188
2016-07-28,0,"winter",119,"2016",210,0,0.883040935672515,0.945559135232136,51.5375,10.8541666666667,85.6981899921753,205
2017-07-28,1,"winter",119,"2017",209,0.00699300699300699,0.755244755244755,0.844166903634004,51.9416666666667,11.0787037037037,83.6039396873243,203
2018-07-28,7,"winter",119,"2018",209,0.0406976744186047,0.680232558139535,0.728058422824591,51.875,11.0416666666667,83.9440969776854,203
2019-07-28,0,"winter",119,"2019",209,0,0.931159420289855,0.918984918911307,51.2166666666667,10.6759259259259,87.4167656708883,206
2020-07-28,13,"winter",119,"2020",210,0.00912921348314607,0.92626404494382,0.88875139060957,53.025,11.6805555555556,78.3523042128697,197
2021-07-28,22,"winter",119,"2021",209,0.0109289617486339,0.95230998509687,0.92760739755793,53.5541666666667,11.974537037037,75.9640248222446,195
2022-07-28,0,"winter",119,"2022",209,0,0.912915851272016,0.91993314663027,51.7958333333333,10.9976851851852,84.3507178843451,203
2023-07-28,1,"winter",119,"2023",209,0.00363636363636364,0.981818181818182,0.94452676347497,50.35,10.1944444444444,92.3243192909685,211
2003-07-29,113,"winter",120,"2003",210,0.0260428670200507,0.93823461627103,0.93151890765652,51.6704710144928,10.928039452496,85.000638462829,205
2004-07-29,17,"winter",120,"2004",211,0.00561056105610561,0.937953795379538,0.922562139810478,52.4791666666667,11.3773148148148,80.9348915064096,201
2005-07-29,143,"winter",120,"2005",210,0.0198445739661393,0.938662225922842,0.924535456752807,51.2833333333333,10.712962962963,87.0554597370243,207
2006-07-29,63,"winter",120,"2006",210,0.00945236309077269,0.973593398349587,0.954449114025055,51.4291666666667,10.7939814814815,86.272816967166,206
2007-07-29,28,"winter",120,"2007",210,0.0177103099304238,0.966476913345984,0.940327359004147,52.1,11.1666666666667,82.8042481016687,203
2008-07-29,4,"winter",120,"2008",211,0.0032232070910556,0.989524576954069,0.965073463784382,53.8541666666667,12.1412037037037,74.6579043118791,195
2009-07-29,14,"winter",120,"2009",210,0.00840336134453781,0.990996398559424,0.962813501956335,52.725,11.5138888888889,79.7562859291443,200
2010-07-29,1,"winter",120,"2010",210,0.00141043723554302,0.967559943582511,0.96597552790998,51.1666666666667,10.6481481481481,87.6892128387768,208
2011-07-29,5,"winter",120,"2011",210,0.0136239782016349,0.877384196185286,0.883070836142133,50.5708333333333,10.3171296296296,91.0355981659444,211
2012-07-29,0,"winter",120,"2012",211,0,0.948795180722892,0.886222831290148,51.75,10.9722222222222,84.5874722749878,205
2013-07-29,0,"winter",120,"2013",210,0,0.927304964539007,0.879771429746367,53.5041666666667,11.9467592592593,76.1850170679223,196
2014-07-29,9,"winter",120,"2014",210,0.014018691588785,0.965732087227414,0.932039867382405,54.4791666666667,12.4884259259259,72.0420703273736,192
2015-07-29,10,"winter",120,"2015",210,0.0172711571675302,0.956822107081174,0.936983460851812,55.3166666666667,12.9537037037037,68.7456450140931,189
2016-07-29,1,"winter",120,"2016",211,0.00584795321637427,0.888888888888889,0.950334715506791,51.6791666666667,10.9328703703704,84.9553169248399,205
2017-07-29,2,"winter",120,"2017",210,0.013986013986014,0.769230769230769,0.85648673840442,51.5833333333333,10.8796296296296,85.4567934637997,205
2018-07-29,4,"winter",120,"2018",210,0.0232558139534884,0.703488372093023,0.746804352910482,51.6416666666667,10.912037037037,85.1510235556977,205
2019-07-29,4,"winter",120,"2019",210,0.00289855072463768,0.934057971014493,0.925908944927923,51.0958333333333,10.6087962962963,88.0773498282241,208
2020-07-29,24,"winter",120,"2020",211,0.0168539325842697,0.94311797752809,0.897972478418633,53.1875,11.7708333333333,77.6071340705994,198
2021-07-29,1,"winter",120,"2021",210,0.000496770988574267,0.952806756085445,0.933847542971576,54.4791666666667,12.4884259259259,72.0420703273736,192
2022-07-29,6,"winter",120,"2022",210,0.00587084148727984,0.918786692759295,0.926782588233457,51.6791666666667,10.9328703703704,84.9553169248399,205
2023-07-29,0,"winter",120,"2023",210,0,0.981818181818182,0.949388056605244,50.3291666666667,10.1828703703704,92.4472972976878,212
2003-07-30,8,"winter",121,"2003",211,0.0018437427978797,0.94007835906891,0.937444623777706,51.2899456521739,10.71663647343,87.0197449871607,208
2004-07-30,38,"winter",121,"2004",212,0.0125412541254125,0.95049504950495,0.929203988066047,52.3708333333333,11.3171296296296,81.4625267445549,202
2005-07-30,2,"winter",121,"2005",211,0.000277546489036914,0.938939772411879,0.931020708345878,51.3666666666667,10.7592592592593,86.6069467709955,208
2006-07-30,6,"winter",121,"2006",211,0.000900225056264066,0.974493623405851,0.958479104486563,51.5708333333333,10.8726851851852,85.5225283384101,207
2007-07-30,0,"winter",121,"2007",211,0,0.966476913345984,0.945535438568993,52.125,11.1805555555556,82.679023168661,204
2008-07-30,0,"winter",121,"2008",212,0,0.989524576954069,0.968194816238304,53.7291666666667,12.0717592592593,75.1980247277452,196
2009-07-30,0,"winter",121,"2009",211,0,0.990996398559424,0.966129736749031,52.6375,11.4652777777778,80.172841956715,201
2010-07-30,1,"winter",121,"2010",211,0.00141043723554302,0.968970380818054,0.969018851707257,51.1541666666667,10.6412037037037,87.7575222441819,209
2011-07-30,8,"winter",121,"2011",211,0.0217983651226158,0.899182561307902,0.892705926737433,50.6125,10.3402777777778,90.7954498242498,212
2012-07-30,0,"winter",121,"2012",212,0,0.948795180722892,0.895628891565742,52.0291666666667,11.1273148148148,83.1605901720871,204
2013-07-30,12,"winter",121,"2013",211,0.00709219858156028,0.934397163120567,0.88964441939542,52.55,11.4166666666667,80.5926468139599,202
2014-07-30,0,"winter",121,"2014",211,0,0.965732087227414,0.937923508567731,54.8041666666667,12.6689814814815,70.7354632279606,192
2015-07-30,0,"winter",121,"2015",211,0,0.956822107081174,0.942465530690745,55.05,12.8055555555556,69.7704404014094,191
2016-07-30,8,"winter",121,"2016",212,0.0467836257309941,0.935672514619883,0.95471144389813,51.7666666666667,10.9814814814815,84.5012653803308,206
2017-07-30,1,"winter",121,"2017",211,0.00699300699300699,0.776223776223776,0.867984909042699,51.275,10.7083333333333,87.1005012113369,208
2018-07-30,2,"winter",121,"2018",211,0.0116279069767442,0.715116279069767,0.764675732659791,49.8333333333333,9.90740740740741,95.447698980573,216
2019-07-30,39,"winter",121,"2019",211,0.0282608695652174,0.96231884057971,0.932284807190647,51.3541666666667,10.7523148148148,86.67400399529,208
2020-07-30,1,"winter",121,"2020",212,0.000702247191011236,0.943820224719101,0.906509655932435,52.6958333333333,11.4976851851852,79.8947790228605,201
2021-07-30,0,"winter",121,"2021",211,0,0.952806756085445,0.939584829180964,54.5041666666667,12.5023148148148,71.9402909653381,193
2022-07-30,23,"winter",121,"2022",211,0.0225048923679061,0.941291585127201,0.933088702618804,51.7958333333333,10.9976851851852,84.3507178843451,205
2023-07-30,0,"winter",121,"2023",211,0,0.981818181818182,0.953844157111475,50.1916666666667,10.1064814814815,93.2651056919641,214
2003-07-31,0,"winter",122,"2003",212,0,0.94007835906891,0.942889020442616,51.8220486111111,11.0122492283951,84.2157450120699,206
2004-07-31,3,"winter",122,"2004",213,0.00099009900990099,0.951485148514851,0.935316106305876,51.9125,11.0625,83.75250540777,206
2005-07-31,31,"winter",122,"2005",212,0.00430197058007216,0.943241742991951,0.9369866178163,51.5083333333333,10.837962962963,85.8523351534641,208
2006-07-31,17,"winter",122,"2006",212,0.00255063765941485,0.977044261065266,0.962166685477952,51.4041666666667,10.7800925925926,86.4062380967531,208
2007-07-31,5,"winter",122,"2007",212,0.00316255534471853,0.969639468690702,0.950312988296815,52.2833333333333,11.2685185185185,81.892442824698,204
2008-07-31,0,"winter",122,"2008",213,0,0.989524576954069,0.971045585502064,53.9416666666667,12.1898148148148,74.2832509894097,196
2009-07-31,3,"winter",122,"2009",212,0.00180072028811525,0.992797118847539,0.96915970768521,52.9958333333333,11.6643518518518,78.4871802213876,200
2010-07-31,6,"winter",122,"2010",212,0.00846262341325811,0.977433004231312,0.971797912278338,51.225,10.6805555555556,87.3714804119703,209
2011-07-31,0,"winter",122,"2011",212,0,0.899182561307902,0.901635511863841,50.6,10.3333333333333,90.8673951539004,213
2012-07-31,14,"winter",122,"2012",213,0.0210843373493976,0.969879518072289,0.904341279221202,52.1125,11.1736111111111,82.7416003492684,205
2013-07-31,36,"winter",122,"2013",212,0.0212765957446809,0.955673758865248,0.898799915096645,52.2375,11.2430555555556,82.1189869173191,204
2014-07-31,1,"winter",122,"2014",212,0.00155763239875389,0.967289719626168,0.943328745951123,54.8166666666667,12.6759259259259,70.6859158680096,193
2015-07-31,1,"winter",122,"2015",212,0.00172711571675302,0.958549222797927,0.947497415445049,55.2708333333333,12.9282407407407,68.9201794674392,191
2016-07-31,0,"winter",122,"2016",213,0,0.935672514619883,0.958719229245641,52.0041666666667,11.1134259259259,83.2869034477397,205
2017-07-31,0,"winter",122,"2017",212,0,0.776223776223776,0.878692331946763,50.9958333333333,10.5532407407407,88.6296790210756,211
2018-07-31,5,"winter",122,"2018",212,0.0290697674418605,0.744186046511628,0.781654497233297,50.0708333333333,10.0393518518519,93.9927137120744,216
2019-07-31,2,"winter",122,"2019",212,0.00144927536231884,0.963768115942029,0.938148649971429,51.4666666666667,10.8148148148148,86.0732599048256,208
2020-07-31,5,"winter",122,"2020",213,0.00351123595505618,0.947331460674157,0.914400578661538,52.4416666666667,11.3564814814815,81.1169569345561,203
2021-07-31,22,"winter",122,"2021",212,0.0109289617486339,0.963735717834079,0.944853914302978,54.9291666666667,12.7384259259259,70.2423064825309,192
2022-07-31,0,"winter",122,"2022",212,0,0.941291585127201,0.938887494814187,52.1041666666667,11.1689814814815,82.7833576696993,205
2023-07-31,0,"winter",122,"2023",212,0,0.981818181818182,0.957925310096514,50.1833333333333,10.1018518518518,93.3150157636142,215
2003-08-01,61,"winter",123,"2003",213,0.0140585388338327,0.954136897902743,0.947885915395925,51.9883680555556,11.1046489197531,83.3668738319439,206
2004-08-01,20,"winter",123,"2004",214,0.0066006600660066,0.958085808580858,0.940934082503383,51.4291666666667,10.7939814814815,86.272816967166,209
2005-08-01,100,"winter",123,"2005",213,0.0138773244518457,0.957119067443797,0.94246842988078,51.6083333333333,10.8935185185185,85.3255492851979,208
2006-08-01,39,"winter",123,"2006",213,0.00585146286571643,0.982895723930983,0.965538537786776,51.5916666666667,10.8842592592593,85.4130120146333,208
2007-08-01,13,"winter",123,"2007",213,0.00822264389626818,0.97786211258697,0.954691540101858,52.3083333333333,11.2824074074074,81.7692654705072,205
2008-08-01,3,"winter",123,"2008",214,0.0024174053182917,0.991941982272361,0.973647788719014,53.9,12.1666666666667,74.4613072284612,197
2009-08-01,2,"winter",123,"2009",213,0.00120048019207683,0.993997599039616,0.971926499290372,52.7916666666667,11.5509259259259,79.4410699233274,202
2010-08-01,0,"winter",123,"2010",213,0,0.977433004231312,0.974334289160251,51.375,10.7638888888889,86.5622848760918,210
2011-08-01,1,"winter",123,"2011",213,0.00272479564032698,0.901907356948229,0.909896939073389,50.7041666666667,10.3912037037037,90.2704337052154,213
2012-08-01,0,"winter",123,"2012",214,0,0.969879518072289,0.912397534368042,52.325,11.2916666666667,81.6873004852428,205
2013-08-01,3,"winter",123,"2013",213,0.00177304964539007,0.957446808510638,0.907275005979615,52.6708333333333,11.4837962962963,80.0137726822069,203
2014-08-01,10,"winter",123,"2014",213,0.0155763239875389,0.982866043613707,0.948289277352854,54.3541666666667,12.4189814814815,72.5541985890856,196
2015-08-01,10,"winter",123,"2015",213,0.0172711571675302,0.975820379965458,0.95211157991358,54.925,12.7361111111111,70.2586624226834,193
2016-08-01,1,"winter",123,"2016",214,0.00584795321637427,0.941520467836257,0.9623863210222,52,11.1111111111111,83.3079834408359,206
2017-08-01,3,"winter",123,"2017",213,0.020979020979021,0.797202797202797,0.888642719162098,51.1208333333333,10.6226851851852,87.9400686270411,211
2018-08-01,1,"winter",123,"2018",213,0.00581395348837209,0.75,0.797732272485812,51.3125,10.7291666666667,86.8980874801212,210
2019-08-01,4,"winter",123,"2019",213,0.00289855072463768,0.966666666666667,0.943535463620598,51.4125,10.7847222222222,86.3617302593913,209
2020-08-01,21,"winter",123,"2020",214,0.014747191011236,0.962078651685393,0.921683019336922,52.4625,11.3680555555556,81.0157342526475,204
2021-08-01,1,"winter",123,"2021",213,0.000496770988574267,0.964232488822653,0.949688065303188,54.9791666666667,12.7662037037037,70.0464767679362,193
2022-08-01,1,"winter",123,"2022",213,0.000978473581213307,0.942270058708415,0.944213786728565,52.1791666666667,11.2106481481481,82.4086683105752,205
2023-08-01,4,"winter",123,"2023",213,0.0145454545454545,0.996363636363636,0.961660107642929,50.4791666666667,10.2662037037037,91.5672660439402,215
2003-08-02,8,"winter",124,"2003",214,0.0018437427978797,0.955980640700622,0.952467649563945,51.9604166666667,11.0891203703704,83.5086403393912,208
2004-08-02,21,"winter",124,"2004",215,0.00693069306930693,0.965016501650165,0.946092244496909,51.4354166666667,10.7974537037037,86.2395096317535,210
2005-08-02,1,"winter",124,"2005",214,0.000138773244518457,0.957257840688315,0.947500075200431,51.5666666666667,10.8703703703704,85.5444567004788,210
2006-08-02,1,"winter",124,"2006",214,0.000150037509377344,0.98304576144036,0.968619678474258,51.7916666666667,10.9953703703704,84.3722001987344,208
2007-08-02,0,"winter",124,"2007",214,0,0.97786211258697,0.958701010630924,52.3958333333333,11.3310185185185,81.3403109724423,205
2008-08-02,0,"winter",124,"2008",215,0,0.991941982272361,0.976021900520475,53.325,11.8472222222222,76.9848199672946,201
2009-08-02,1,"winter",124,"2009",214,0.000600240096038415,0.994597839135654,0.974451615628961,53.0208333333333,11.6782407407407,78.3715510681526,202
2010-08-02,2,"winter",124,"2010",214,0.00282087447108604,0.980253878702398,0.976648036426201,51.375,10.7638888888889,86.5622848760918,211
2011-08-02,13,"winter",124,"2011",214,0.0354223433242507,0.93732970027248,0.917527973254565,50.7375,10.4097222222222,90.0806394182698,214
2012-08-02,1,"winter",124,"2012",215,0.00150602409638554,0.971385542168675,0.919835445948691,52.4875,11.3819444444444,80.8945151847041,205
2013-08-02,3,"winter",124,"2013",214,0.00177304964539007,0.959219858156028,0.915107379888682,52.7208333333333,11.5115740740741,79.7760487542143,204
2014-08-02,0,"winter",124,"2014",214,0,0.982866043613707,0.952837313452876,54.4416666666667,12.4675925925926,72.1951419815326,196
2015-08-02,0,"winter",124,"2015",214,0,0.975820379965458,0.956338916990544,54.7583333333333,12.6435185185185,70.9175801578048,195
2016-08-02,3,"winter",124,"2016",215,0.0175438596491228,0.95906432748538,0.965739295572089,52.0333333333333,11.1296296296296,83.1395657029059,207
2017-08-02,0,"winter",124,"2017",214,0,0.797202797202797,0.89787177937812,51.125,10.625,87.9172194151499,212
2018-08-02,4,"winter",124,"2018",214,0.0232558139534884,0.773255813953488,0.812909531692608,52.4625,11.3680555555556,81.0157342526475,205
2019-08-02,13,"winter",124,"2019",214,0.00942028985507246,0.976086956521739,0.948478888918743,51.3625,10.7569444444444,86.6292905904526,211
2020-08-02,0,"winter",124,"2020",215,0,0.962078651685393,0.928394417372537,52.4958333333333,11.3865740740741,80.8541688577497,205
2021-08-02,3,"winter",124,"2021",214,0.0014903129657228,0.965722801788376,0.954119028221151,54.7708333333333,12.650462962963,70.8678427049024,195
2022-08-02,15,"winter",124,"2022",214,0.0146771037181996,0.956947162426614,0.949101028987215,52.05,11.1388888888889,83.0555469477959,207
2023-08-02,0,"winter",124,"2023",214,0,0.996363636363636,0.965075469361178,50.6125,10.3402777777778,90.7954498242498,215
2003-08-03,0,"winter",125,"2003",215,0,0.955980640700622,0.956664985304577,51.6208333333333,10.900462962963,85.2600397527394,210
2004-08-03,1,"winter",125,"2004",216,0.00033003300330033,0.965346534653465,0.950823492284005,51.5791666666667,10.8773148148148,85.4786967243149,210
2005-08-03,39,"winter",125,"2005",215,0.00541215653621982,0.962669997224535,0.952114017731295,51.4291666666667,10.7939814814815,86.272816967166,211
2006-08-03,10,"winter",125,"2006",215,0.00150037509377344,0.984546136534133,0.971433489979179,51.8375,11.0208333333333,84.1363420919807,209
2007-08-03,6,"winter",125,"2007",215,0.00379506641366224,0.981657179000633,0.962369657296648,52.8541666666667,11.5856481481481,79.1472372020699,204
2008-08-03,0,"winter",125,"2008",216,0,0.991941982272361,0.978186916707584,53.4583333333333,11.9212962962963,76.3884355740956,201
2009-08-03,1,"winter",125,"2009",215,0.000600240096038415,0.995198079231693,0.976755038325634,53.0833333333333,11.712962962963,78.0835858341322,203
2010-08-03,4,"winter",125,"2010",215,0.00564174894217207,0.98589562764457,0.978757748352757,51.425,10.7916666666667,86.2950325032778,211
2011-08-03,0,"winter",125,"2011",215,0,0.93732970027248,0.924566297432667,50.8041666666667,10.4467592592593,89.7028296451807,215
2012-08-03,9,"winter",125,"2012",216,0.0135542168674699,0.984939759036145,0.926692579479577,52.4291666666667,11.349537037037,81.1777809884957,206
2013-08-03,25,"winter",125,"2013",215,0.0147754137115839,0.973995271867612,0.922334796196524,52.7791666666667,11.5439814814815,79.5000314151821,205
2014-08-03,1,"winter",125,"2014",215,0.00155763239875389,0.984423676012461,0.957003479672356,54.6416666666667,12.5787037037037,71.3843142164088,196
2015-08-03,0,"winter",125,"2015",215,0,0.975820379965458,0.96020868271134,54.5458333333333,12.525462962963,71.7711340135236,197
2016-08-03,0,"winter",125,"2016",216,0,0.95906432748538,0.96880306680027,52.0708333333333,11.150462962963,82.9507012310383,208
2017-08-03,4,"winter",125,"2017",215,0.027972027972028,0.825174825174825,0.906416504779012,51.25,10.6944444444444,87.2358340932524,212
2018-08-03,8,"winter",125,"2018",215,0.0465116279069767,0.819767441860465,0.827194652603401,52.2416666666667,11.2453703703704,82.0983534516535,207
2019-08-03,1,"winter",125,"2019",215,0.00072463768115942,0.976811594202899,0.953011074743022,51.4583333333333,10.8101851851852,86.1175464586315,211
2020-08-03,5,"winter",125,"2020",216,0.00351123595505618,0.965589887640449,0.934571507808417,52.6,11.4444444444444,80.352358550159,205
2021-08-03,21,"winter",125,"2021",215,0.0104321907600596,0.976154992548435,0.958176942457125,54.8708333333333,12.7060185185185,70.4718068678004,195
2022-08-03,0,"winter",125,"2022",215,0,0.956947162426614,0.953581165086056,51.8791666666667,11.0439814814815,83.9227768057488,209
2023-08-03,0,"winter",125,"2023",215,0,0.996363636363636,0.968196648485166,50.275,10.1527777777778,92.7681843434652,218
2003-08-04,53,"winter",126,"2003",216,0.012214796035953,0.968195436736575,0.960507044420315,52.1041666666667,11.1689814814815,82.7833576696993,209
2004-08-04,12,"winter",126,"2004",217,0.00396039603960396,0.969306930693069,0.955159179842562,52.0916666666667,11.162037037037,82.8460525287168,209
2005-08-04,67,"winter",126,"2005",216,0.00929780738273661,0.971967804607272,0.956341149478411,51.7916666666667,10.9953703703704,84.3722001987344,210
2006-08-04,23,"winter",126,"2006",216,0.00345086271567892,0.987996999249812,0.974001764656664,51.8541666666667,11.0300925925926,84.0508189450363,210
2007-08-04,8,"winter",126,"2007",216,0.00506008855154965,0.986717267552182,0.965724064386475,53.025,11.6805555555556,78.3523042128697,204
2008-08-04,4,"winter",126,"2008",217,0.0032232070910556,0.995165189363417,0.980160424116055,53.2,11.7777777777778,77.5502510129734,204
2009-08-04,5,"winter",126,"2009",216,0.00300120048019208,0.998199279711885,0.978855292555897,53.2291666666667,11.7939814814815,77.4177651398504,203
2010-08-04,0,"winter",126,"2010",216,0,0.98589562764457,0.980680630588864,51.5541666666667,10.8634259259259,85.6102920577569,212
2011-08-04,1,"winter",126,"2011",216,0.00272479564032698,0.940054495912807,0.931049096310168,50.7833333333333,10.4351851851852,89.8206412613605,216
2012-08-04,0,"winter",126,"2012",217,0,0.984939759036145,0.933005885803567,52.2291666666667,11.2384259259259,82.1602770274104,208
2013-08-04,1,"winter",126,"2013",216,0.000591016548463357,0.974586288416076,0.928994642953625,52.2916666666667,11.2731481481481,81.8513530158736,208
2014-08-04,4,"winter",126,"2014",216,0.00623052959501558,0.990654205607477,0.960816757243739,54.625,12.5694444444444,71.4513638175126,197
2015-08-04,5,"winter",126,"2015",216,0.00863557858376511,0.984455958549223,0.963748465035944,54.8708333333333,12.7060185185185,70.4718068678005,196
2016-08-04,0,"winter",126,"2016",217,0,0.95906432748538,0.971600916361659,51.9791666666667,11.099537037037,83.4135027042751,209
2017-08-04,2,"winter",126,"2017",216,0.013986013986014,0.839160839160839,0.914314546639177,51.325,10.7361111111111,86.830771915459,213
2018-08-04,1,"winter",126,"2018",216,0.00581395348837209,0.825581395348837,0.840602918420554,52.3916666666667,11.3287037037037,81.3606612941692,207
2019-08-04,3,"winter",126,"2019",216,0.00217391304347826,0.978985507246377,0.957162581647539,51.5333333333333,10.8518518518519,85.7201854788429,212
2020-08-04,8,"winter",126,"2020",217,0.00561797752808989,0.971207865168539,0.940250023172174,52.7958333333333,11.5532407407407,79.4214305662469,205
2021-08-04,0,"winter",126,"2021",216,0,0.976154992548435,0.961890292252661,55.0833333333333,12.8240740740741,69.6411012626411,196
2022-08-04,1,"winter",126,"2022",216,0.000978473581213307,0.957925636007828,0.957684540508455,52.1166666666667,11.1759259259259,82.7207334529737,209
2023-08-04,1,"winter",126,"2023",216,0.00363636363636364,1,0.971047258431628,50.425,10.2361111111111,91.8836101172075,218
2003-08-05,7,"winter",127,"2003",217,0.00161327494814473,0.96980871168472,0.964021279401824,52.1604166666667,11.2002314814815,82.5021034779932,210
2004-08-05,16,"winter",127,"2004",218,0.00528052805280528,0.974587458745875,0.959129039263083,53.0625,11.7013888888889,78.1793988833151,205
2005-08-05,4,"winter",127,"2005",217,0.000555092978073827,0.972522897585346,0.960210725562048,51.825,11.0138888888889,84.2005695408612,211
2006-08-05,1,"winter",127,"2006",217,0.000150037509377344,0.98814703675919,0.976344761002742,51.8791666666667,11.0439814814815,83.9227768057488,211
2007-08-05,1,"winter",127,"2007",217,0.000632511068943707,0.987349778621126,0.968789153647947,53.0166666666667,11.6759259259259,78.3908049663691,205
2008-08-05,0,"winter",127,"2008",218,0,0.995165189363417,0.981958674390015,53.5041666666667,11.9467592592593,76.1850170679223,203
2009-08-05,0,"winter",127,"2009",217,0,0.998199279711885,0.980769518424011,52.9166666666667,11.6203703703704,78.8550203385954,206
2010-08-05,2,"winter",127,"2010",217,0.00282087447108604,0.988716502115656,0.982432574673983,51.6916666666667,10.9398148148148,84.8902302462605,212
2011-08-05,5,"winter",127,"2011",217,0.0136239782016349,0.953678474114441,0.937012716656758,50.8125,10.4513888888889,89.6557694361587,217
2012-08-05,1,"winter",127,"2012",218,0.00150602409638554,0.98644578313253,0.938811384568153,52.2541666666667,11.2523148148148,82.0364993660949,209
2013-08-05,1,"winter",127,"2013",217,0.000591016548463357,0.975177304964539,0.935123572949361,52.775,11.5416666666667,79.5196997311486,207
2014-08-05,0,"winter",127,"2014",217,0,0.990654205607477,0.964304456985493,54.5083333333333,12.5046296296296,71.9233485625826,199
2015-08-05,0,"winter",127,"2015",217,0,0.984455958549223,0.966984180389939,54.3625,12.4236111111111,72.5198882590212,200
2016-08-05,1,"winter",127,"2016",218,0.00584795321637427,0.964912280701754,0.974154539033692,51.9416666666667,11.0787037037037,83.6039396873244,211
2017-08-05,0,"winter",127,"2017",217,0,0.839160839160839,0.92160367904219,51.5125,10.8402777777778,85.8302891440878,213
2018-08-05,3,"winter",127,"2018",217,0.0174418604651163,0.843023255813953,0.85315550141448,52.3583333333333,11.3101851851852,81.5237372236139,209
2019-08-05,5,"winter",127,"2019",217,0.0036231884057971,0.982608695652174,0.960962324362077,51.5875,10.8819444444444,85.4348985619851,212
2020-08-05,2,"winter",127,"2020",218,0.00140449438202247,0.972612359550562,0.945464460959297,52.6958333333333,11.4976851851852,79.8947790228605,207
2021-08-05,0,"winter",127,"2021",217,0,0.976154992548435,0.965285889056746,55.3625,12.9791666666667,68.5717680845345,196
2022-08-05,13,"winter",127,"2022",217,0.012720156555773,0.970645792563601,0.961439849873336,52.1958333333333,11.2199074074074,82.3257470823412,209
2023-08-05,0,"winter",127,"2023",217,0,1,0.973649315378319,50.4958333333333,10.275462962963,91.4702557369453,218
2003-08-06,0,"winter",128,"2003",218,0,0.96980871168472,0.967233471972899,51.8083333333333,11.0046296296296,84.2863198005206,212
2004-08-06,0,"winter",128,"2004",219,0,0.974587458745875,0.962761140454787,52.1791666666667,11.2106481481481,82.4086683105752,210
2005-08-06,17,"winter",128,"2005",218,0.00235914515681377,0.974882042742159,0.963750333018007,51.95,11.0833333333333,83.5615644336631,212
2006-08-06,8,"winter",128,"2006",218,0.00120030007501875,0.989347336834209,0.978481268379619,51.8583333333333,11.0324074074074,84.0294583903398,212
2007-08-06,1,"winter",128,"2007",218,0.000632511068943707,0.98798228969007,0.971588214396013,53.0666666666667,11.7037037037037,78.1602222694751,206
2008-08-06,2,"winter",128,"2008",219,0.0016116035455278,0.996776792908944,0.98359665980467,53.4625,11.9236111111111,76.3699095736699,204
2009-08-06,0,"winter",128,"2009",218,0,0.998199279711885,0.982513545596105,53.1708333333333,11.7615740740741,77.6830748699949,206
2010-08-06,0,"winter",128,"2010",218,0,0.988716502115656,0.984028234151338,51.7166666666667,10.9537037037037,84.760279510182,213
2011-08-06,0,"winter",128,"2011",218,0,0.953678474114441,0.942492397617173,50.9708333333333,10.5393518518519,88.7685673869367,217
